Student,Course,Day,Hour,Activity Type,Scheduled,Attended
140,5,Monday,14:00,Lecture,1,1
140,5,Tuesday,15:00,Lecture,1,1
140,5,Thursday,15:00,Lecture,1,1
140,5,Friday,15:00,Lecture,1,1
140,5,Tuesday,9:00,Workshop,1,1
140,5,Tuesday,10:00,Workshop,1,0
143,5,Monday,14:00,Lecture,1,1
143,5,Tuesday,15:00,Lecture,1,1
143,5,Thursday,15:00,Lecture,1,1
143,5,Friday,15:00,Lecture,1,1
143,5,Tuesday,9:00,Workshop,1,1
143,5,Tuesday,10:00,Workshop,1,0
300,5,Monday,14:00,Lecture,1,1
300,5,Tuesday,15:00,Lecture,1,1
300,5,Thursday,15:00,Lecture,1,1
300,5,Friday,15:00,Lecture,1,1
300,5,Tuesday,9:00,Workshop,1,1
300,5,Tuesday,10:00,Workshop,1,0
408,6,Tuesday,13:00,Lecture,1,1
408,6,Wednesday,13:00,Lecture,1,1
408,6,Thursday,13:00,Lecture,1,1
408,6,Friday,13:00,Lecture,1,1
408,6,Monday,9:00,Workshop,1,1
408,6,Monday,10:00,Workshop,1,0
469,5,Monday,14:00,Lecture,1,1
469,5,Tuesday,15:00,Lecture,1,1
469,5,Thursday,15:00,Lecture,1,1
469,5,Friday,15:00,Lecture,1,1
469,5,Tuesday,9:00,Workshop,1,1
469,5,Tuesday,10:00,Workshop,1,0
740,5,Monday,14:00,Lecture,1,1
740,5,Tuesday,15:00,Lecture,1,1
740,5,Thursday,15:00,Lecture,1,1
740,5,Friday,15:00,Lecture,1,1
740,5,Tuesday,9:00,Workshop,1,1
740,5,Tuesday,10:00,Workshop,1,0
786,6,Tuesday,13:00,Lecture,1,1
786,6,Wednesday,13:00,Lecture,1,1
786,6,Thursday,13:00,Lecture,1,1
786,6,Friday,13:00,Lecture,1,1
786,6,Monday,9:00,Workshop,1,1
786,6,Monday,10:00,Workshop,1,0
839,5,Monday,14:00,Lecture,1,1
839,5,Tuesday,15:00,Lecture,1,1
839,5,Thursday,15:00,Lecture,1,1
839,5,Friday,15:00,Lecture,1,1
839,5,Tuesday,9:00,Workshop,1,1
839,5,Tuesday,10:00,Workshop,1,0
840,6,Tuesday,13:00,Lecture,1,1
840,6,Wednesday,13:00,Lecture,1,1
840,6,Thursday,13:00,Lecture,1,1
840,6,Friday,13:00,Lecture,1,1
840,6,Monday,9:00,Workshop,1,1
840,6,Monday,10:00,Workshop,1,0
849,15,Monday,15:00,Lecture,1,1
849,15,Monday,16:00,Workshop,1,1
857,6,Tuesday,13:00,Lecture,1,1
857,6,Wednesday,13:00,Lecture,1,1
857,6,Thursday,13:00,Lecture,1,1
857,6,Friday,13:00,Lecture,1,1
857,6,Monday,9:00,Workshop,1,1
857,6,Monday,10:00,Workshop,1,0
893,5,Monday,14:00,Lecture,1,1
893,5,Tuesday,15:00,Lecture,1,1
893,5,Thursday,15:00,Lecture,1,1
893,5,Friday,15:00,Lecture,1,1
893,5,Tuesday,9:00,Workshop,1,1
893,5,Tuesday,10:00,Workshop,1,0
966,6,Tuesday,13:00,Lecture,1,1
966,6,Wednesday,13:00,Lecture,1,1
966,6,Thursday,13:00,Lecture,1,1
966,6,Friday,13:00,Lecture,1,1
966,6,Monday,9:00,Workshop,1,1
966,6,Monday,10:00,Workshop,1,0
992,5,Monday,14:00,Lecture,1,1
992,5,Tuesday,15:00,Lecture,1,1
992,5,Thursday,15:00,Lecture,1,1
992,5,Friday,15:00,Lecture,1,1
992,5,Tuesday,9:00,Workshop,1,1
992,5,Tuesday,10:00,Workshop,1,0
1050,5,Monday,14:00,Lecture,1,1
1050,5,Tuesday,15:00,Lecture,1,1
1050,5,Thursday,15:00,Lecture,1,1
1050,5,Friday,15:00,Lecture,1,1
1050,5,Tuesday,9:00,Workshop,1,1
1050,5,Tuesday,10:00,Workshop,1,0
1050,6,Tuesday,13:00,Lecture,1,1
1050,6,Wednesday,13:00,Lecture,1,1
1050,6,Thursday,13:00,Lecture,1,1
1050,6,Friday,13:00,Lecture,1,1
1050,6,Monday,9:00,Workshop,1,1
1050,6,Monday,10:00,Workshop,1,0
1144,15,Monday,15:00,Lecture,1,1
1144,15,Monday,16:00,Workshop,1,1
1205,5,Monday,14:00,Lecture,1,1
1205,5,Tuesday,15:00,Lecture,1,1
1205,5,Thursday,15:00,Lecture,1,1
1205,5,Friday,15:00,Lecture,1,1
1205,5,Tuesday,9:00,Workshop,1,1
1205,5,Tuesday,10:00,Workshop,1,0
1308,5,Monday,14:00,Lecture,1,1
1308,5,Tuesday,15:00,Lecture,1,1
1308,5,Thursday,15:00,Lecture,1,1
1308,5,Friday,15:00,Lecture,1,1
1308,5,Tuesday,9:00,Workshop,1,1
1308,5,Tuesday,10:00,Workshop,1,0
1326,6,Tuesday,13:00,Lecture,1,1
1326,6,Wednesday,13:00,Lecture,1,1
1326,6,Thursday,13:00,Lecture,1,1
1326,6,Friday,13:00,Lecture,1,1
1326,6,Monday,9:00,Workshop,1,1
1326,6,Monday,10:00,Workshop,1,0
1463,6,Tuesday,13:00,Lecture,1,1
1463,6,Wednesday,13:00,Lecture,1,1
1463,6,Thursday,13:00,Lecture,1,1
1463,6,Friday,13:00,Lecture,1,1
1463,6,Monday,9:00,Workshop,1,1
1463,6,Monday,10:00,Workshop,1,0
1464,6,Tuesday,13:00,Lecture,1,1
1464,6,Wednesday,13:00,Lecture,1,1
1464,6,Thursday,13:00,Lecture,1,1
1464,6,Friday,13:00,Lecture,1,1
1464,6,Monday,9:00,Workshop,1,1
1464,6,Monday,10:00,Workshop,1,0
1555,6,Tuesday,13:00,Lecture,1,1
1555,6,Wednesday,13:00,Lecture,1,1
1555,6,Thursday,13:00,Lecture,1,1
1555,6,Friday,13:00,Lecture,1,1
1555,6,Monday,9:00,Workshop,1,1
1555,6,Monday,10:00,Workshop,1,0
1651,5,Monday,14:00,Lecture,1,1
1651,5,Tuesday,15:00,Lecture,1,1
1651,5,Thursday,15:00,Lecture,1,1
1651,5,Friday,15:00,Lecture,1,1
1651,5,Tuesday,9:00,Workshop,1,1
1651,5,Tuesday,10:00,Workshop,1,0
1669,6,Tuesday,13:00,Lecture,1,1
1669,6,Wednesday,13:00,Lecture,1,1
1669,6,Thursday,13:00,Lecture,1,1
1669,6,Friday,13:00,Lecture,1,1
1669,6,Monday,9:00,Workshop,1,1
1669,6,Monday,10:00,Workshop,1,0
1678,5,Monday,14:00,Lecture,1,1
1678,5,Tuesday,15:00,Lecture,1,1
1678,5,Thursday,15:00,Lecture,1,1
1678,5,Friday,15:00,Lecture,1,1
1678,5,Tuesday,9:00,Workshop,1,1
1678,5,Tuesday,10:00,Workshop,1,0
1767,5,Monday,14:00,Lecture,1,1
1767,5,Tuesday,15:00,Lecture,1,1
1767,5,Thursday,15:00,Lecture,1,1
1767,5,Friday,15:00,Lecture,1,1
1767,5,Tuesday,9:00,Workshop,1,1
1767,5,Tuesday,10:00,Workshop,1,0
1808,5,Monday,14:00,Lecture,1,1
1808,5,Tuesday,15:00,Lecture,1,1
1808,5,Thursday,15:00,Lecture,1,1
1808,5,Friday,15:00,Lecture,1,1
1808,5,Tuesday,9:00,Workshop,1,1
1808,5,Tuesday,10:00,Workshop,1,0
1869,5,Monday,14:00,Lecture,1,1
1869,5,Tuesday,15:00,Lecture,1,1
1869,5,Thursday,15:00,Lecture,1,1
1869,5,Friday,15:00,Lecture,1,1
1869,5,Tuesday,9:00,Workshop,1,1
1869,5,Tuesday,10:00,Workshop,1,0
1898,5,Monday,14:00,Lecture,1,1
1898,5,Tuesday,15:00,Lecture,1,1
1898,5,Thursday,15:00,Lecture,1,1
1898,5,Friday,15:00,Lecture,1,1
1898,5,Tuesday,9:00,Workshop,1,1
1898,5,Tuesday,10:00,Workshop,1,0
1915,5,Monday,14:00,Lecture,1,1
1915,5,Tuesday,15:00,Lecture,1,1
1915,5,Thursday,15:00,Lecture,1,1
1915,5,Friday,15:00,Lecture,1,1
1915,5,Tuesday,9:00,Workshop,1,1
1915,5,Tuesday,10:00,Workshop,1,0
1923,6,Tuesday,13:00,Lecture,1,1
1923,6,Wednesday,13:00,Lecture,1,1
1923,6,Thursday,13:00,Lecture,1,1
1923,6,Friday,13:00,Lecture,1,1
1923,6,Monday,9:00,Workshop,1,1
1923,6,Monday,10:00,Workshop,1,0
2218,5,Monday,14:00,Lecture,1,1
2218,5,Tuesday,15:00,Lecture,1,1
2218,5,Thursday,15:00,Lecture,1,1
2218,5,Friday,15:00,Lecture,1,1
2218,5,Tuesday,9:00,Workshop,1,1
2218,5,Tuesday,10:00,Workshop,1,0
2266,6,Tuesday,13:00,Lecture,1,1
2266,6,Wednesday,13:00,Lecture,1,1
2266,6,Thursday,13:00,Lecture,1,1
2266,6,Friday,13:00,Lecture,1,1
2266,6,Monday,9:00,Workshop,1,1
2266,6,Monday,10:00,Workshop,1,0
460,46,Monday,10:00,Lecture,1,1
460,46,Tuesday,11:00,Lecture,1,1
460,46,Thursday,10:00,Lecture,1,1
460,46,Thursday,9:00,Workshop,1,1
460,36,Wednesday,10:00,Lecture,1,1
460,36,Friday,10:00,Lecture,1,1
460,36,Thursday,15:00,Workshop,1,1
460,92,Tuesday,16:00,Lecture,1,1
460,92,Wednesday,9:00,Lecture,1,1
460,92,Wednesday,14:00,Computer Workshop,1,1
886,46,Monday,10:00,Lecture,1,1
886,46,Tuesday,11:00,Lecture,1,1
886,46,Thursday,10:00,Lecture,1,1
886,46,Thursday,9:00,Workshop,1,1
886,64,Monday,14:00,Lecture,1,1
886,64,Wednesday,10:00,Lecture,1,1
886,64,Tuesday,17:00,Workshop,1,1
886,19,Monday,9:00,Lecture,1,1
886,19,Tuesday,10:00,Lecture,1,1
886,19,Friday,17:00,Workshop,1,1
886,92,Tuesday,16:00,Lecture,1,1
886,92,Wednesday,9:00,Lecture,1,1
886,92,Wednesday,14:00,Computer Workshop,1,1
2919,46,Monday,10:00,Lecture,1,1
2919,46,Tuesday,11:00,Lecture,1,1
2919,46,Thursday,10:00,Lecture,1,1
2919,46,Thursday,9:00,Workshop,1,1
2919,36,Wednesday,10:00,Lecture,1,1
2919,36,Friday,10:00,Lecture,1,1
2919,36,Thursday,15:00,Workshop,1,1
2919,38,Tuesday,15:00,Lecture,1,1
2919,38,Wednesday,11:00,Workshop,1,1
2919,21,Tuesday,12:00,Lecture,1,1
2919,21,Wednesday,14:00,Lecture,1,1
2919,21,Thursday,12:00,Lecture,1,1
2919,21,Friday,14:00,Lecture,1,1
2919,21,Monday,16:00,Workshop,1,1
2919,92,Tuesday,16:00,Lecture,1,1
2919,92,Wednesday,9:00,Lecture,1,1
2919,92,Wednesday,14:00,Computer Workshop,1,0
2893,46,Monday,10:00,Lecture,1,1
2893,46,Tuesday,11:00,Lecture,1,1
2893,46,Thursday,10:00,Lecture,1,1
2893,46,Thursday,9:00,Workshop,1,1
2893,19,Monday,9:00,Lecture,1,1
2893,19,Tuesday,10:00,Lecture,1,1
2893,19,Friday,17:00,Workshop,1,1
2893,38,Tuesday,15:00,Lecture,1,1
2893,38,Wednesday,11:00,Workshop,1,1
2893,30,Tuesday,14:00,Lecture,1,1
2893,30,Thursday,14:00,Lecture,1,1
2893,30,Wednesday,17:00,Workshop,1,1
1746,46,Monday,10:00,Lecture,1,1
1746,46,Tuesday,11:00,Lecture,1,1
1746,46,Thursday,10:00,Lecture,1,1
1746,46,Thursday,9:00,Workshop,1,1
1746,27,Monday,12:00,Lecture,1,1
1746,27,Friday,17:00,Lecture,1,1
1746,52,Wednesday,16:00,Lecture,1,1
1746,52,Thursday,16:00,Lecture,1,1
1259,46,Monday,10:00,Lecture,1,1
1259,46,Tuesday,11:00,Lecture,1,1
1259,46,Thursday,10:00,Lecture,1,1
1259,46,Thursday,9:00,Workshop,1,1
1259,19,Monday,9:00,Lecture,1,1
1259,19,Tuesday,10:00,Lecture,1,1
1259,19,Friday,17:00,Workshop,1,1
1259,38,Tuesday,15:00,Lecture,1,1
1259,38,Wednesday,11:00,Workshop,1,1
1259,29,Thursday,13:00,Lecture,1,1
1259,29,Wednesday,12:00,Workshop,1,1
1259,29,Friday,12:00,Computer Workshop,1,1
90,46,Monday,10:00,Lecture,1,1
90,46,Tuesday,11:00,Lecture,1,1
90,46,Thursday,10:00,Lecture,1,1
90,46,Thursday,9:00,Workshop,1,1
90,36,Wednesday,10:00,Lecture,1,1
90,36,Friday,10:00,Lecture,1,1
90,36,Thursday,15:00,Workshop,1,1
90,92,Tuesday,16:00,Lecture,1,1
90,92,Wednesday,9:00,Lecture,1,1
90,92,Wednesday,14:00,Computer Workshop,1,1
90,47,Wednesday,15:00,Lecture,1,1
90,47,Tuesday,9:00,Computer Workshop,1,1
90,47,Tuesday,10:00,Computer Workshop,1,0
2709,46,Monday,10:00,Lecture,1,1
2709,46,Tuesday,11:00,Lecture,1,1
2709,46,Thursday,10:00,Lecture,1,1
2709,46,Thursday,9:00,Workshop,1,1
2709,90,Wednesday,16:00,Lecture,1,1
2709,90,Thursday,11:00,Lecture,1,1
2709,90,Friday,15:00,Workshop,1,1
2709,79,Thursday,17:00,Lecture,1,1
2709,79,Friday,16:00,Lecture,1,1
2709,79,Friday,9:00,Workshop,1,1
2709,79,Friday,10:00,Workshop,1,0
2709,47,Wednesday,15:00,Lecture,1,1
2709,47,Tuesday,9:00,Computer Workshop,1,1
2709,47,Tuesday,10:00,Computer Workshop,1,0
510,46,Monday,10:00,Lecture,1,1
510,46,Tuesday,11:00,Lecture,1,1
510,46,Thursday,10:00,Lecture,1,1
510,46,Thursday,9:00,Workshop,1,1
510,85,Monday,13:00,Lecture,1,1
510,85,Thursday,17:00,Lecture,1,1
510,85,Thursday,13:00,Workshop,1,1
510,30,Tuesday,14:00,Lecture,1,1
510,30,Thursday,14:00,Lecture,1,1
510,30,Wednesday,17:00,Workshop,1,1
1341,46,Monday,10:00,Lecture,1,1
1341,46,Tuesday,11:00,Lecture,1,1
1341,46,Thursday,10:00,Lecture,1,1
1341,46,Thursday,9:00,Workshop,1,1
1341,64,Monday,14:00,Lecture,1,1
1341,64,Wednesday,10:00,Lecture,1,1
1341,64,Tuesday,17:00,Workshop,1,1
1341,79,Thursday,17:00,Lecture,1,1
1341,79,Friday,16:00,Lecture,1,1
1341,79,Friday,9:00,Workshop,1,1
1341,79,Friday,10:00,Workshop,1,0
3057,46,Monday,10:00,Lecture,1,1
3057,46,Tuesday,11:00,Lecture,1,1
3057,46,Thursday,10:00,Lecture,1,1
3057,46,Thursday,9:00,Workshop,1,1
3057,21,Tuesday,12:00,Lecture,1,1
3057,21,Wednesday,14:00,Lecture,1,1
3057,21,Thursday,12:00,Lecture,1,1
3057,21,Friday,14:00,Lecture,1,1
3057,21,Monday,16:00,Workshop,1,1
3057,79,Thursday,17:00,Lecture,1,1
3057,79,Friday,16:00,Lecture,1,1
3057,79,Friday,9:00,Workshop,1,1
3057,79,Friday,10:00,Workshop,1,0
3057,53,Tuesday,13:00,Lecture,1,1
3057,53,Wednesday,13:00,Lecture,1,1
3057,53,Thursday,16:00,Lecture,1,1
3057,53,Friday,13:00,Lecture,1,1
3057,53,Wednesday,9:00,Workshop,1,1
3057,53,Wednesday,10:00,Workshop,1,0
1134,46,Monday,10:00,Lecture,1,1
1134,46,Tuesday,11:00,Lecture,1,1
1134,46,Thursday,10:00,Lecture,1,1
1134,46,Thursday,9:00,Workshop,1,1
1134,90,Wednesday,16:00,Lecture,1,1
1134,90,Thursday,11:00,Lecture,1,1
1134,90,Friday,15:00,Workshop,1,1
1134,79,Thursday,17:00,Lecture,1,1
1134,79,Friday,16:00,Lecture,1,1
1134,79,Friday,9:00,Workshop,1,1
1134,79,Friday,10:00,Workshop,1,0
1134,53,Tuesday,13:00,Lecture,1,1
1134,53,Wednesday,13:00,Lecture,1,1
1134,53,Thursday,16:00,Lecture,1,1
1134,53,Friday,13:00,Lecture,1,1
1134,53,Wednesday,9:00,Workshop,1,1
1134,53,Wednesday,10:00,Workshop,1,0
2004,46,Monday,10:00,Lecture,1,1
2004,46,Tuesday,11:00,Lecture,1,1
2004,46,Thursday,10:00,Lecture,1,1
2004,46,Thursday,9:00,Workshop,1,1
2004,19,Monday,9:00,Lecture,1,1
2004,19,Tuesday,10:00,Lecture,1,1
2004,19,Friday,17:00,Workshop,1,1
2004,90,Wednesday,16:00,Lecture,1,1
2004,90,Thursday,11:00,Lecture,1,1
2004,90,Friday,15:00,Workshop,1,1
2004,29,Thursday,13:00,Lecture,1,1
2004,29,Wednesday,12:00,Workshop,1,1
2004,29,Friday,12:00,Computer Workshop,1,1
2004,92,Tuesday,16:00,Lecture,1,1
2004,92,Wednesday,9:00,Lecture,1,1
2004,92,Wednesday,14:00,Computer Workshop,1,1
2185,46,Monday,10:00,Lecture,1,1
2185,46,Tuesday,11:00,Lecture,1,1
2185,46,Thursday,10:00,Lecture,1,1
2185,46,Thursday,9:00,Workshop,1,1
2185,36,Wednesday,10:00,Lecture,1,1
2185,36,Friday,10:00,Lecture,1,1
2185,36,Thursday,15:00,Workshop,1,1
2185,30,Tuesday,14:00,Lecture,1,1
2185,30,Thursday,14:00,Lecture,1,1
2185,30,Wednesday,17:00,Workshop,1,1
2185,92,Tuesday,16:00,Lecture,1,1
2185,92,Wednesday,9:00,Lecture,1,1
2185,92,Wednesday,14:00,Computer Workshop,1,1
2185,53,Tuesday,13:00,Lecture,1,1
2185,53,Wednesday,13:00,Lecture,1,1
2185,53,Thursday,16:00,Lecture,1,1
2185,53,Friday,13:00,Lecture,1,1
2185,53,Wednesday,9:00,Workshop,1,0
2185,53,Wednesday,10:00,Workshop,1,0
1264,46,Monday,10:00,Lecture,1,1
1264,46,Tuesday,11:00,Lecture,1,1
1264,46,Thursday,10:00,Lecture,1,1
1264,46,Thursday,9:00,Workshop,1,1
1264,64,Monday,14:00,Lecture,1,1
1264,64,Wednesday,10:00,Lecture,1,1
1264,64,Tuesday,17:00,Workshop,1,1
1264,79,Thursday,17:00,Lecture,1,1
1264,79,Friday,16:00,Lecture,1,1
1264,79,Friday,9:00,Workshop,1,1
1264,79,Friday,10:00,Workshop,1,0
1264,29,Thursday,13:00,Lecture,1,1
1264,29,Wednesday,12:00,Workshop,1,1
1264,29,Friday,12:00,Computer Workshop,1,1
2422,46,Monday,10:00,Lecture,1,1
2422,46,Tuesday,11:00,Lecture,1,1
2422,46,Thursday,10:00,Lecture,1,1
2422,46,Thursday,9:00,Workshop,1,1
2422,79,Thursday,17:00,Lecture,1,1
2422,79,Friday,16:00,Lecture,1,1
2422,79,Friday,9:00,Workshop,1,1
2422,79,Friday,10:00,Workshop,1,0
2422,92,Tuesday,16:00,Lecture,1,1
2422,92,Wednesday,9:00,Lecture,1,1
2422,92,Wednesday,14:00,Computer Workshop,1,1
1541,46,Monday,10:00,Lecture,1,1
1541,46,Tuesday,11:00,Lecture,1,1
1541,46,Thursday,10:00,Lecture,1,1
1541,46,Thursday,9:00,Workshop,1,1
1541,29,Thursday,13:00,Lecture,1,1
1541,29,Wednesday,12:00,Workshop,1,1
1541,29,Friday,12:00,Computer Workshop,1,1
3114,46,Monday,10:00,Lecture,1,1
3114,46,Tuesday,11:00,Lecture,1,1
3114,46,Thursday,10:00,Lecture,1,1
3114,46,Thursday,9:00,Workshop,1,1
3114,64,Monday,14:00,Lecture,1,1
3114,64,Wednesday,10:00,Lecture,1,1
3114,64,Tuesday,17:00,Workshop,1,1
3114,91,Wednesday,12:00,Lecture,1,1
3114,91,Thursday,15:00,Lecture,1,1
3114,91,Friday,16:00,Workshop,1,1
3114,92,Tuesday,16:00,Lecture,1,1
3114,92,Wednesday,9:00,Lecture,1,1
3114,92,Wednesday,14:00,Computer Workshop,1,1
836,46,Monday,10:00,Lecture,1,1
836,46,Tuesday,11:00,Lecture,1,1
836,46,Thursday,10:00,Lecture,1,1
836,46,Thursday,9:00,Workshop,1,1
836,21,Tuesday,12:00,Lecture,1,1
836,21,Wednesday,14:00,Lecture,1,1
836,21,Thursday,12:00,Lecture,1,1
836,21,Friday,14:00,Lecture,1,1
836,21,Monday,16:00,Workshop,1,1
2716,46,Monday,10:00,Lecture,1,1
2716,46,Tuesday,11:00,Lecture,1,1
2716,46,Thursday,10:00,Lecture,1,1
2716,46,Thursday,9:00,Workshop,1,1
2716,36,Wednesday,10:00,Lecture,1,1
2716,36,Friday,10:00,Lecture,1,1
2716,36,Thursday,15:00,Workshop,1,1
2716,30,Tuesday,14:00,Lecture,1,1
2716,30,Thursday,14:00,Lecture,1,1
2716,30,Wednesday,17:00,Workshop,1,1
2716,53,Tuesday,13:00,Lecture,1,1
2716,53,Wednesday,13:00,Lecture,1,1
2716,53,Thursday,16:00,Lecture,1,1
2716,53,Friday,13:00,Lecture,1,1
2716,53,Wednesday,9:00,Workshop,1,1
2716,53,Wednesday,10:00,Workshop,1,0
319,46,Monday,10:00,Lecture,1,1
319,46,Tuesday,11:00,Lecture,1,1
319,46,Thursday,10:00,Lecture,1,1
319,46,Thursday,9:00,Workshop,1,1
319,90,Wednesday,16:00,Lecture,1,1
319,90,Thursday,11:00,Lecture,1,1
319,90,Friday,15:00,Workshop,1,1
319,29,Thursday,13:00,Lecture,1,1
319,29,Wednesday,12:00,Workshop,1,1
319,29,Friday,12:00,Computer Workshop,1,1
319,92,Tuesday,16:00,Lecture,1,1
319,92,Wednesday,9:00,Lecture,1,1
319,92,Wednesday,14:00,Computer Workshop,1,1
201,46,Monday,10:00,Lecture,1,1
201,46,Tuesday,11:00,Lecture,1,1
201,46,Thursday,10:00,Lecture,1,1
201,46,Thursday,9:00,Workshop,1,1
201,99,Monday,13:00,Lecture,1,1
201,99,Wednesday,13:00,Lecture,1,1
201,99,Friday,13:00,Lecture,1,1
201,99,Tuesday,14:00,Workshop,1,1
201,29,Thursday,13:00,Lecture,1,1
201,29,Wednesday,12:00,Workshop,1,1
201,29,Friday,12:00,Computer Workshop,1,1
201,92,Tuesday,16:00,Lecture,1,1
201,92,Wednesday,9:00,Lecture,1,1
201,92,Wednesday,14:00,Computer Workshop,1,1
1535,46,Monday,10:00,Lecture,1,1
1535,46,Tuesday,11:00,Lecture,1,1
1535,46,Thursday,10:00,Lecture,1,1
1535,46,Thursday,9:00,Workshop,1,1
1535,21,Tuesday,12:00,Lecture,1,1
1535,21,Wednesday,14:00,Lecture,1,1
1535,21,Thursday,12:00,Lecture,1,1
1535,21,Friday,14:00,Lecture,1,1
1535,21,Monday,16:00,Workshop,1,1
2462,46,Monday,10:00,Lecture,1,1
2462,46,Tuesday,11:00,Lecture,1,1
2462,46,Thursday,10:00,Lecture,1,1
2462,46,Thursday,9:00,Workshop,1,1
2462,21,Tuesday,12:00,Lecture,1,1
2462,21,Wednesday,14:00,Lecture,1,1
2462,21,Thursday,12:00,Lecture,1,1
2462,21,Friday,14:00,Lecture,1,1
2462,21,Monday,16:00,Workshop,1,1
2462,79,Thursday,17:00,Lecture,1,1
2462,79,Friday,16:00,Lecture,1,1
2462,79,Friday,9:00,Workshop,1,1
2462,79,Friday,10:00,Workshop,1,0
2462,30,Tuesday,14:00,Lecture,1,1
2462,30,Thursday,14:00,Lecture,1,1
2462,30,Wednesday,17:00,Workshop,1,1
2462,53,Tuesday,13:00,Lecture,1,1
2462,53,Wednesday,13:00,Lecture,1,1
2462,53,Thursday,16:00,Lecture,1,1
2462,53,Friday,13:00,Lecture,1,1
2462,53,Wednesday,9:00,Workshop,1,1
2462,53,Wednesday,10:00,Workshop,1,0
328,46,Monday,10:00,Lecture,1,1
328,46,Tuesday,11:00,Lecture,1,1
328,46,Thursday,10:00,Lecture,1,1
328,46,Thursday,9:00,Workshop,1,1
328,79,Thursday,17:00,Lecture,1,1
328,79,Friday,16:00,Lecture,1,1
328,79,Friday,9:00,Workshop,1,1
328,79,Friday,10:00,Workshop,1,0
328,30,Tuesday,14:00,Lecture,1,1
328,30,Thursday,14:00,Lecture,1,1
328,30,Wednesday,17:00,Workshop,1,1
328,47,Wednesday,15:00,Lecture,1,1
328,47,Tuesday,9:00,Computer Workshop,1,1
328,47,Tuesday,10:00,Computer Workshop,1,0
609,46,Monday,10:00,Lecture,1,1
609,46,Tuesday,11:00,Lecture,1,1
609,46,Thursday,10:00,Lecture,1,1
609,46,Thursday,9:00,Workshop,1,1
609,53,Tuesday,13:00,Lecture,1,1
609,53,Wednesday,13:00,Lecture,1,1
609,53,Thursday,16:00,Lecture,1,1
609,53,Friday,13:00,Lecture,1,1
609,53,Wednesday,9:00,Workshop,1,1
609,53,Wednesday,10:00,Workshop,1,0
2083,46,Monday,10:00,Lecture,1,1
2083,46,Tuesday,11:00,Lecture,1,1
2083,46,Thursday,10:00,Lecture,1,1
2083,46,Thursday,9:00,Workshop,1,1
2083,19,Monday,9:00,Lecture,1,1
2083,19,Tuesday,10:00,Lecture,1,1
2083,19,Friday,17:00,Workshop,1,1
2083,90,Wednesday,16:00,Lecture,1,1
2083,90,Thursday,11:00,Lecture,1,1
2083,90,Friday,15:00,Workshop,1,1
1189,46,Monday,10:00,Lecture,1,1
1189,46,Tuesday,11:00,Lecture,1,1
1189,46,Thursday,10:00,Lecture,1,1
1189,46,Thursday,9:00,Workshop,1,1
1189,60,Monday,9:00,Lecture,1,1
1189,60,Tuesday,10:00,Lecture,1,1
1189,60,Friday,9:00,Workshop,1,1
1189,99,Monday,13:00,Lecture,1,1
1189,99,Wednesday,13:00,Lecture,1,1
1189,99,Friday,13:00,Lecture,1,1
1189,99,Tuesday,14:00,Workshop,1,1
1189,63,Thursday,14:00,Lecture,1,1
1189,63,Friday,14:00,Lecture,1,1
1189,63,Wednesday,15:00,Workshop,1,1
1164,46,Monday,10:00,Lecture,1,1
1164,46,Tuesday,11:00,Lecture,1,1
1164,46,Thursday,10:00,Lecture,1,1
1164,46,Thursday,9:00,Workshop,1,1
1164,21,Tuesday,12:00,Lecture,1,1
1164,21,Wednesday,14:00,Lecture,1,1
1164,21,Thursday,12:00,Lecture,1,1
1164,21,Friday,14:00,Lecture,1,1
1164,21,Monday,16:00,Workshop,1,1
1164,30,Tuesday,14:00,Lecture,1,1
1164,30,Thursday,14:00,Lecture,1,1
1164,30,Wednesday,17:00,Workshop,1,1
1164,29,Thursday,13:00,Lecture,1,1
1164,29,Wednesday,12:00,Workshop,1,1
1164,29,Friday,12:00,Computer Workshop,1,1
2087,46,Monday,10:00,Lecture,1,1
2087,46,Tuesday,11:00,Lecture,1,1
2087,46,Thursday,10:00,Lecture,1,1
2087,46,Thursday,9:00,Workshop,1,1
2087,52,Wednesday,16:00,Lecture,1,1
2087,52,Thursday,16:00,Lecture,1,1
2087,30,Tuesday,14:00,Lecture,1,1
2087,30,Thursday,14:00,Lecture,1,1
2087,30,Wednesday,17:00,Workshop,1,1
2087,47,Wednesday,15:00,Lecture,1,1
2087,47,Tuesday,9:00,Computer Workshop,1,1
2087,47,Tuesday,10:00,Computer Workshop,1,0
1810,46,Monday,10:00,Lecture,1,1
1810,46,Tuesday,11:00,Lecture,1,1
1810,46,Thursday,10:00,Lecture,1,1
1810,46,Thursday,9:00,Workshop,1,1
1810,36,Wednesday,10:00,Lecture,1,1
1810,36,Friday,10:00,Lecture,1,1
1810,36,Thursday,15:00,Workshop,1,1
1810,29,Thursday,13:00,Lecture,1,1
1810,29,Wednesday,12:00,Workshop,1,1
1810,29,Friday,12:00,Computer Workshop,1,1
832,46,Monday,10:00,Lecture,1,1
832,46,Tuesday,11:00,Lecture,1,1
832,46,Thursday,10:00,Lecture,1,1
832,46,Thursday,9:00,Workshop,1,1
832,29,Thursday,13:00,Lecture,1,1
832,29,Wednesday,12:00,Workshop,1,1
832,29,Friday,12:00,Computer Workshop,1,1
1728,46,Monday,10:00,Lecture,1,1
1728,46,Tuesday,11:00,Lecture,1,1
